CustomerID,CustomerName,Location,JoinDate,LoyaltyPoints,Year,Month
CUST00427,Customer_427,Ahmedabad,2022-10-20,79,2022,October
CUST00428,Customer_428,Pune,2023-09-08,4593,2023,September
CUST00429,Customer_429,Pune,2021-08-08,1236,2021,August
CUST00430,Customer_430,Delhi,2021-09-07,1000,2021,September
CUST00431,Customer_431,Kolkata,2020-06-18,2637,2020,June
CUST00432,Customer_432,Kolkata,2022-07-31,4103,2022,July
CUST00433,Customer_433,Delhi,2022-06-10,2142,2022,June
CUST00434,Customer_434,Mumbai,2021-04-08,845,2021,April
CUST00435,Customer_435,Bangalore,2022-01-02,324,2022,January
CUST00436,Customer_436,Ahmedabad,2022-06-03,2347,2022,June
CUST00437,Customer_437,Kolkata,2023-07-20,565,2023,July
CUST00438,Customer_438,Kolkata,2020-08-08,3334,2020,August
CUST00439,Customer_439,Kolkata,2020-09-04,4277,2020,September
CUST00440,Customer_440,Mumbai,2020-05-15,3338,2020,May
CUST00441,Customer_441,Bangalore,2022-07-14,2689,2022,July
CUST00442,Customer_442,Bangalore,2021-01-23,4104,2021,January
CUST00443,Customer_443,Mumbai,2023-08-16,639,2023,August
CUST00444,Customer_444,Hyderabad,2023-08-02,777,2023,August
CUST00445,Customer_445,Bangalore,2020-12-27,3642,2020,December
CUST00446,Customer_446,Pune,2021-06-20,1192,2021,June
CUST00447,Customer_447,Bangalore,2023-01-02,3740,2023,January
CUST00448,Customer_448,Chennai,2021-06-21,4408,2021,June
CUST00449,Customer_449,Delhi,2020-04-17,601,2020,April
CUST00450,Customer_450,Hyderabad,2021-11-03,2092,2021,November
CUST00451,Customer_451,Ahmedabad,2020-07-24,1185,2020,July
CUST00452,Customer_452,Pune,2021-09-24,2624,2021,September
CUST00453,Customer_453,Bangalore,2021-04-15,528,2021,April
CUST00454,Customer_454,Kolkata,2023-08-05,2337,2023,August
CUST00455,Customer_455,Bangalore,2023-10-21,2203,2023,October
CUST00456,Customer_456,Bangalore,2020-12-18,4533,2020,December
CUST00457,Customer_457,Bangalore,2023-07-22,4886,2023,July
CUST00458,Customer_458,Hyderabad,2021-08-24,4544,2021,August
CUST00459,Customer_459,Delhi,2022-03-02,2725,2022,March
CUST00460,Customer_460,Delhi,2023-12-26,549,2023,December
CUST00461,Customer_461,Chennai,2020-08-22,4386,2020,August
CUST00462,Customer_462,Bangalore,2020-04-03,87,2020,April
CUST00463,Customer_463,Hyderabad,2022-08-15,3944,2022,August
CUST00464,Customer_464,Mumbai,2021-09-28,3861,2021,September
CUST00465,Customer_465,Delhi,2022-06-24,2910,2022,June
CUST00466,Customer_466,Kolkata,2023-03-07,2267,2023,March
CUST00467,Customer_467,Delhi,2022-06-22,2284,2022,June
CUST00468,Customer_468,Ahmedabad,2020-06-11,1476,2020,June
CUST00469,Customer_469,Bangalore,2020-08-31,846,2020,August
CUST00470,Customer_470,Hyderabad,2023-09-17,3629,2023,September
CUST00471,Customer_471,Pune,2021-04-24,3460,2021,April
CUST00472,Customer_472,Bangalore,2020-03-27,3021,2020,March
CUST00473,Customer_473,Bangalore,2023-05-19,305,2023,May
CUST00474,Customer_474,Bangalore,2021-02-03,3909,2021,February
CUST00475,Customer_475,Kolkata,2024-01-13,2974,2024,January
CUST00476,Customer_476,Hyderabad,2022-02-01,1049,2022,February
CUST00477,Customer_477,Ahmedabad,2020-08-02,4502,2020,August
CUST00478,Customer_478,Chennai,2020-01-15,3473,2020,January
CUST00479,Customer_479,Delhi,2023-09-16,2726,2023,September
CUST00480,Customer_480,Kolkata,2023-03-23,1850,2023,March
CUST00481,Customer_481,Pune,2022-05-12,2087,2022,May
CUST00482,Customer_482,Mumbai,2021-08-14,2942,2021,August
CUST00483,Customer_483,Pune,2022-02-23,603,2022,February
CUST00484,Customer_484,Delhi,2023-08-16,4545,2023,August
CUST00485,Customer_485,Bangalore,2022-05-27,1331,2022,May
CUST00486,Customer_486,Ahmedabad,2022-10-14,2771,2022,October
CUST00487,Customer_487,Kolkata,2021-06-19,4533,2021,June
CUST00488,Customer_488,Bangalore,2022-07-03,2919,2022,July
CUST00489,Customer_489,Ahmedabad,2023-12-22,653,2023,December
CUST00490,Customer_490,Kolkata,2023-09-12,144,2023,September
CUST00491,Customer_491,Delhi,2022-11-29,4548,2022,November
CUST00492,Customer_492,Hyderabad,2021-09-29,4067,2021,September
CUST00493,Customer_493,Bangalore,2021-04-25,1738,2021,April
CUST00494,Customer_494,Pune,2023-06-08,668,2023,June
CUST00495,Customer_495,Delhi,2023-01-31,4556,2023,January
CUST00496,Customer_496,Hyderabad,2021-04-29,1595,2021,April
CUST00497,Customer_497,Bangalore,2023-07-26,3024,2023,July
CUST00498,Customer_498,Ahmedabad,2022-10-28,1477,2022,October
CUST00499,Customer_499,Pune,2023-03-20,2132,2023,March
CUST00500,Customer_500,Bangalore,2023-01-26,3854,2023,January
CUST00501,Customer_501,Kolkata,2022-12-19,3080,2022,December
CUST00502,Customer_502,Mumbai,2023-09-25,2873,2023,September
CUST00503,Customer_503,Ahmedabad,2021-03-06,2282,2021,March
CUST00504,Customer_504,Delhi,2021-02-08,1077,2021,February
CUST00505,Customer_505,Mumbai,2022-05-09,2936,2022,May
CUST00506,Customer_506,Bangalore,2020-08-02,1275,2020,August
CUST00507,Customer_507,Mumbai,2023-08-09,3943,2023,August
CUST00508,Customer_508,Hyderabad,2022-08-20,4551,2022,August
CUST00509,Customer_509,Chennai,2023-11-10,3076,2023,November
CUST00510,Customer_510,Chennai,2023-12-30,3944,2023,December
CUST00511,Customer_511,Chennai,2023-05-16,4815,2023,May
CUST00512,Customer_512,Hyderabad,2023-07-28,1175,2023,July
CUST00513,Customer_513,Mumbai,2023-07-10,4743,2023,July
CUST00514,Customer_514,Kolkata,2021-07-15,1615,2021,July
CUST00515,Customer_515,Kolkata,2020-04-15,4418,2020,April
CUST00516,Customer_516,Ahmedabad,2020-08-30,4736,2020,August
CUST00517,Customer_517,Mumbai,2023-12-28,4089,2023,December
CUST00518,Customer_518,Pune,2020-05-17,1236,2020,May
CUST00519,Customer_519,Chennai,2021-01-23,4560,2021,January
CUST00520,Customer_520,Pune,2022-01-31,1175,2022,January
CUST00521,Customer_521,Kolkata,2020-07-08,2197,2020,July
CUST00522,Customer_522,Pune,2023-09-22,1633,2023,September
CUST00523,Customer_523,Pune,2020-05-08,2193,2020,May
CUST00524,Customer_524,Kolkata,2022-05-18,912,2022,May
CUST00525,Customer_525,Delhi,2020-10-01,1519,2020,October
CUST00526,Customer_526,Mumbai,2021-07-22,977,2021,July
CUST00527,Customer_527,Chennai,2023-09-28,32,2023,September
CUST00528,Customer_528,Pune,2020-07-24,2037,2020,July
CUST00529,Customer_529,Bangalore,2020-06-18,1961,2020,June
CUST00530,Customer_530,Ahmedabad,2020-11-14,2917,2020,November
CUST00531,Customer_531,Pune,2020-04-24,4177,2020,April
CUST00532,Customer_532,Ahmedabad,2023-09-13,4593,2023,September
CUST00533,Customer_533,Chennai,2022-12-30,874,2022,December
CUST00534,Customer_534,Pune,2021-07-24,2446,2021,July
CUST00535,Customer_535,Pune,2022-08-03,230,2022,August
CUST00536,Customer_536,Kolkata,2020-01-28,1199,2020,January
CUST00537,Customer_537,Chennai,2020-04-26,536,2020,April
CUST00538,Customer_538,Kolkata,2023-08-03,644,2023,August
CUST00539,Customer_539,Bangalore,2021-05-09,1820,2021,May
CUST00540,Customer_540,Pune,2022-03-25,4920,2022,March
CUST00541,Customer_541,Mumbai,2022-10-07,3001,2022,October
CUST00542,Customer_542,Bangalore,2020-10-05,2826,2020,October
CUST00543,Customer_543,Hyderabad,2022-07-15,2236,2022,July
CUST00544,Customer_544,Hyderabad,2022-05-13,2386,2022,May
CUST00545,Customer_545,Chennai,2021-07-15,810,2021,July
CUST00546,Customer_546,Hyderabad,2020-01-31,1252,2020,January
CUST00547,Customer_547,Hyderabad,2023-05-14,1622,2023,May
CUST00548,Customer_548,Chennai,2021-12-03,1632,2021,December
CUST00549,Customer_549,Delhi,2020-10-26,3137,2020,October
CUST00550,Customer_550,Ahmedabad,2021-02-03,644,2021,February
CUST00551,Customer_551,Chennai,2022-11-17,2662,2022,November
CUST00552,Customer_552,Ahmedabad,2023-03-01,1617,2023,March
CUST00553,Customer_553,Pune,2023-05-08,2923,2023,May
CUST00554,Customer_554,Kolkata,2021-12-17,2207,2021,December
CUST00555,Customer_555,Kolkata,2024-01-25,2,2024,January
CUST00556,Customer_556,Kolkata,2020-01-26,1897,2020,January
CUST00557,Customer_557,Mumbai,2020-06-09,1449,2020,June
CUST00558,Customer_558,Hyderabad,2021-06-27,1888,2021,June
CUST00559,Customer_559,Kolkata,2021-11-20,2370,2021,November
CUST00560,Customer_560,Delhi,2020-12-31,4923,2020,December
CUST00561,Customer_561,Pune,2023-11-17,273,2023,November
CUST00562,Customer_562,Ahmedabad,2022-01-13,2239,2022,January
CUST00563,Customer_563,Bangalore,2021-05-24,2665,2021,May
CUST00564,Customer_564,Hyderabad,2022-09-18,3958,2022,September
CUST00565,Customer_565,Chennai,2020-05-22,822,2020,May
CUST00566,Customer_566,Ahmedabad,2020-08-25,714,2020,August
CUST00567,Customer_567,Pune,2023-09-30,3412,2023,September
CUST00568,Customer_568,Kolkata,2020-11-17,4136,2020,November
CUST00569,Customer_569,Pune,2024-02-08,4458,2024,February
CUST00570,Customer_570,Pune,2020-07-25,1980,2020,July
CUST00571,Customer_571,Hyderabad,2024-01-03,3911,2024,January
CUST00572,Customer_572,Chennai,2023-08-24,665,2023,August
CUST00573,Customer_573,Bangalore,2021-08-08,2416,2021,August
CUST00574,Customer_574,Bangalore,2023-12-18,1592,2023,December
CUST00575,Customer_575,Delhi,2020-03-15,3558,2020,March
CUST00576,Customer_576,Pune,2020-08-24,2805,2020,August
CUST00577,Customer_577,Mumbai,2020-05-16,3364,2020,May
CUST00578,Customer_578,Pune,2021-12-20,3706,2021,December
CUST00579,Customer_579,Kolkata,2021-02-05,2118,2021,February
CUST00580,Customer_580,Pune,2021-03-14,2397,2021,March
CUST00581,Customer_581,Hyderabad,2023-09-04,735,2023,September
CUST00582,Customer_582,Pune,2022-06-08,3226,2022,June
CUST00583,Customer_583,Delhi,2022-07-19,3080,2022,July
CUST00584,Customer_584,Chennai,2021-01-26,3606,2021,January
CUST00585,Customer_585,Bangalore,2022-10-11,1507,2022,October
CUST00586,Customer_586,Pune,2022-07-12,3949,2022,July
CUST00587,Customer_587,Mumbai,2021-09-04,621,2021,September
CUST00588,Customer_588,Pune,2021-11-16,193,2021,November
CUST00589,Customer_589,Bangalore,2020-11-16,3003,2020,November
CUST00590,Customer_590,Hyderabad,2020-09-15,4441,2020,September
CUST00591,Customer_591,Chennai,2022-03-29,2422,2022,March
CUST00592,Customer_592,Hyderabad,2020-09-24,2443,2020,September
CUST00593,Customer_593,Bangalore,2021-10-24,2397,2021,October
CUST00594,Customer_594,Kolkata,2022-09-14,4468,2022,September
CUST00595,Customer_595,Bangalore,2022-11-29,2053,2022,November
CUST00596,Customer_596,Kolkata,2020-06-23,4085,2020,June
CUST00597,Customer_597,Kolkata,2022-03-20,4311,2022,March
CUST00598,Customer_598,Delhi,2023-10-30,1788,2023,October
CUST00599,Customer_599,Hyderabad,2023-07-14,481,2023,July
CUST00600,Customer_600,Chennai,2020-08-03,994,2020,August
CUST00601,Customer_601,Pune,2020-04-04,1719,2020,April
CUST00602,Customer_602,Kolkata,2023-12-21,592,2023,December
CUST00603,Customer_603,Pune,2023-06-26,2069,2023,June
CUST00604,Customer_604,Chennai,2022-04-21,3414,2022,April
CUST00605,Customer_605,Mumbai,2020-11-02,1566,2020,November
CUST00606,Customer_606,Chennai,2021-12-20,3168,2021,December
CUST00607,Customer_607,Bangalore,2021-03-13,4285,2021,March
CUST00608,Customer_608,Hyderabad,2021-08-30,13,2021,August
CUST00609,Customer_609,Delhi,2020-08-19,4299,2020,August
CUST00610,Customer_610,Delhi,2021-06-19,526,2021,June
CUST00611,Customer_611,Kolkata,2021-07-22,3180,2021,July
CUST00612,Customer_612,Kolkata,2021-09-09,552,2021,September
CUST00613,Customer_613,Chennai,2021-08-06,2392,2021,August
CUST00614,Customer_614,Hyderabad,2022-09-25,781,2022,September
CUST00615,Customer_615,Bangalore,2021-07-23,1569,2021,July
CUST00616,Customer_616,Delhi,2021-08-30,276,2021,August
CUST00617,Customer_617,Mumbai,2023-06-03,3598,2023,June
CUST00618,Customer_618,Kolkata,2020-06-22,3336,2020,June
CUST00619,Customer_619,Ahmedabad,2022-04-03,3,2022,April
CUST00620,Customer_620,Kolkata,2020-01-15,4629,2020,January
CUST00621,Customer_621,Mumbai,2021-05-11,3036,2021,May
CUST00622,Customer_622,Hyderabad,2021-04-04,2672,2021,April
CUST00623,Customer_623,Chennai,2020-07-24,4097,2020,July
CUST00624,Customer_624,Hyderabad,2023-06-30,381,2023,June
CUST00625,Customer_625,Mumbai,2023-07-08,2807,2023,July
CUST00626,Customer_626,Mumbai,2022-01-24,1135,2022,January
CUST00627,Customer_627,Delhi,2022-08-09,3526,2022,August
CUST00628,Customer_628,Chennai,2020-01-06,4803,2020,January
CUST00629,Customer_629,Mumbai,2023-10-25,1504,2023,October
CUST00630,Customer_630,Chennai,2023-11-07,3934,2023,November
CUST00631,Customer_631,Ahmedabad,2022-06-24,1944,2022,June
CUST00632,Customer_632,Delhi,2023-08-15,1496,2023,August
CUST00633,Customer_633,Mumbai,2022-04-13,882,2022,April
CUST00634,Customer_634,Ahmedabad,2020-10-19,4591,2020,October
CUST00635,Customer_635,Ahmedabad,2022-10-21,1092,2022,October
CUST00636,Customer_636,Delhi,2020-01-02,2378,2020,January
CUST00637,Customer_637,Hyderabad,2020-04-10,278,2020,April
CUST00638,Customer_638,Bangalore,2023-07-12,603,2023,July
CUST00639,Customer_639,Ahmedabad,2020-10-14,3911,2020,October
CUST00640,Customer_640,Kolkata,2022-08-11,4788,2022,August
CUST00641,Customer_641,Bangalore,2020-07-20,1713,2020,July
CUST00642,Customer_642,Chennai,2021-07-30,2614,2021,July
CUST00643,Customer_643,Ahmedabad,2020-05-26,3672,2020,May
CUST00644,Customer_644,Ahmedabad,2023-08-23,219,2023,August
CUST00645,Customer_645,Chennai,2020-12-08,445,2020,December
CUST00646,Customer_646,Delhi,2023-09-13,4355,2023,September
CUST00647,Customer_647,Kolkata,2023-12-08,210,2023,December
CUST00648,Customer_648,Hyderabad,2020-09-05,3063,2020,September
CUST00649,Customer_649,Bangalore,2020-10-31,117,2020,October
CUST00650,Customer_650,Mumbai,2020-05-28,4083,2020,May
CUST00651,Customer_651,Hyderabad,2022-02-06,4687,2022,February
CUST00652,Customer_652,Hyderabad,2021-01-24,2741,2021,January
CUST00653,Customer_653,Mumbai,2021-02-12,1887,2021,February
CUST00654,Customer_654,Bangalore,2023-11-14,2184,2023,November
CUST00655,Customer_655,Mumbai,2021-03-08,4127,2021,March
CUST00656,Customer_656,Kolkata,2023-01-10,2449,2023,January
CUST00657,Customer_657,Chennai,2021-11-26,3098,2021,November
CUST00658,Customer_658,Bangalore,2022-08-11,2100,2022,August
CUST00659,Customer_659,Kolkata,2020-07-08,4340,2020,July
CUST00660,Customer_660,Delhi,2023-05-12,4321,2023,May
CUST00661,Customer_661,Ahmedabad,2023-08-16,4085,2023,August
CUST00662,Customer_662,Hyderabad,2021-09-22,1343,2021,September
CUST00663,Customer_663,Kolkata,2021-07-21,4789,2021,July
CUST00664,Customer_664,Kolkata,2021-04-21,4035,2021,April
CUST00665,Customer_665,Mumbai,2021-03-07,2391,2021,March
CUST00666,Customer_666,Hyderabad,2020-10-24,3909,2020,October
CUST00667,Customer_667,Kolkata,2021-06-23,4460,2021,June
CUST00668,Customer_668,Chennai,2023-08-17,1055,2023,August
CUST00669,Customer_669,Hyderabad,2021-04-29,917,2021,April
CUST00670,Customer_670,Hyderabad,2022-08-09,2539,2022,August
CUST00671,Customer_671,Ahmedabad,2020-11-19,1474,2020,November
CUST00672,Customer_672,Kolkata,2020-12-30,773,2020,December
CUST00673,Customer_673,Kolkata,2021-01-05,2674,2021,January
CUST00674,Customer_674,Hyderabad,2021-02-20,882,2021,February
CUST00675,Customer_675,Ahmedabad,2021-06-11,2792,2021,June
CUST00676,Customer_676,Pune,2022-10-31,3579,2022,October
CUST00677,Customer_677,Hyderabad,2020-10-07,4286,2020,October
CUST00678,Customer_678,Kolkata,2021-05-31,634,2021,May
CUST00679,Customer_679,Chennai,2022-12-16,1158,2022,December
CUST00680,Customer_680,Chennai,2021-04-04,2752,2021,April
CUST00681,Customer_681,Mumbai,2021-09-29,4713,2021,September
CUST00682,Customer_682,Mumbai,2020-06-17,2150,2020,June
CUST00683,Customer_683,Bangalore,2021-08-24,47,2021,August
CUST00684,Customer_684,Pune,2020-09-30,4662,2020,September
CUST00685,Customer_685,Chennai,2023-12-13,3804,2023,December
CUST00686,Customer_686,Hyderabad,2023-07-05,4819,2023,July
CUST00687,Customer_687,Chennai,2021-08-02,2833,2021,August
CUST00688,Customer_688,Bangalore,2020-01-11,3882,2020,January
CUST00689,Customer_689,Mumbai,2020-07-02,723,2020,July
CUST00690,Customer_690,Delhi,2022-02-01,4693,2022,February
CUST00691,Customer_691,Kolkata,2023-07-14,4253,2023,July
CUST00692,Customer_692,Ahmedabad,2021-06-04,4404,2021,June
CUST00693,Customer_693,Mumbai,2021-01-24,1205,2021,January
CUST00694,Customer_694,Ahmedabad,2022-03-25,898,2022,March
CUST00695,Customer_695,Ahmedabad,2023-08-24,3171,2023,August
CUST00696,Customer_696,Hyderabad,2022-09-23,4663,2022,September
CUST00697,Customer_697,Pune,2023-02-14,2106,2023,February
CUST00698,Customer_698,Bangalore,2023-11-28,3349,2023,November
CUST00699,Customer_699,Hyderabad,2022-11-14,1393,2022,November
CUST00700,Customer_700,Bangalore,2023-01-17,3935,2023,January
CUST00701,Customer_701,Bangalore,2021-12-06,4387,2021,December
CUST00702,Customer_702,Bangalore,2023-04-17,3457,2023,April
CUST00703,Customer_703,Delhi,2020-05-20,3151,2020,May
CUST00704,Customer_704,Bangalore,2023-10-26,2782,2023,October
CUST00705,Customer_705,Bangalore,2021-07-19,2365,2021,July
CUST00706,Customer_706,Chennai,2021-09-28,3816,2021,September
CUST00707,Customer_707,Kolkata,2023-07-22,1669,2023,July
CUST00708,Customer_708,Kolkata,2023-05-16,493,2023,May
CUST00709,Customer_709,Hyderabad,2020-05-25,2643,2020,May
CUST00710,Customer_710,Bangalore,2022-05-18,545,2022,May
CUST00711,Customer_711,Pune,2024-01-12,4286,2024,January
CUST00712,Customer_712,Kolkata,2020-03-16,1136,2020,March
CUST00713,Customer_713,Chennai,2022-01-15,4306,2022,January
CUST00714,Customer_714,Mumbai,2023-04-28,3964,2023,April
CUST00715,Customer_715,Hyderabad,2021-01-19,494,2021,January
CUST00716,Customer_716,Bangalore,2022-02-23,4607,2022,February
CUST00717,Customer_717,Hyderabad,2021-05-29,940,2021,May
CUST00718,Customer_718,Mumbai,2022-11-24,3358,2022,November
CUST00719,Customer_719,Mumbai,2021-05-10,1274,2021,May
CUST00720,Customer_720,Kolkata,2020-11-02,833,2020,November
CUST00721,Customer_721,Delhi,2023-04-20,3683,2023,April
CUST00722,Customer_722,Delhi,2022-08-27,3050,2022,August
CUST00723,Customer_723,Bangalore,2022-07-18,4549,2022,July
CUST00724,Customer_724,Delhi,2022-04-11,4550,2022,April
CUST00725,Customer_725,Ahmedabad,2020-06-05,403,2020,June
CUST00726,Customer_726,Ahmedabad,2022-06-07,218,2022,June
CUST00727,Customer_727,Chennai,2022-07-28,752,2022,July
CUST00728,Customer_728,Delhi,2022-03-20,2745,2022,March
CUST00729,Customer_729,Bangalore,2020-09-07,339,2020,September
CUST00730,Customer_730,Bangalore,2023-02-25,4711,2023,February
CUST00731,Customer_731,Kolkata,2020-02-28,1816,2020,February
CUST00732,Customer_732,Bangalore,2020-11-17,4558,2020,November
CUST00733,Customer_733,Hyderabad,2021-12-06,1373,2021,December
CUST00734,Customer_734,Ahmedabad,2022-03-10,1307,2022,March
CUST00735,Customer_735,Delhi,2020-08-01,3317,2020,August
CUST00736,Customer_736,Mumbai,2021-10-17,4684,2021,October
CUST00737,Customer_737,Delhi,2022-01-25,1832,2022,January
CUST00738,Customer_738,Bangalore,2021-05-23,632,2021,May
CUST00739,Customer_739,Mumbai,2021-01-13,3813,2021,January
CUST00740,Customer_740,Bangalore,2023-08-03,2880,2023,August
CUST00741,Customer_741,Delhi,2022-02-05,4262,2022,February
CUST00742,Customer_742,Kolkata,2020-05-08,2476,2020,May
CUST00743,Customer_743,Chennai,2023-03-12,4433,2023,March
CUST00744,Customer_744,Pune,2023-12-03,2518,2023,December
CUST00745,Customer_745,Pune,2021-12-23,2184,2021,December
CUST00746,Customer_746,Pune,2021-06-03,1097,2021,June
CUST00747,Customer_747,Ahmedabad,2020-12-01,1176,2020,December
CUST00748,Customer_748,Bangalore,2023-05-04,115,2023,May
CUST00749,Customer_749,Kolkata,2021-03-26,4319,2021,March
CUST00750,Customer_750,Kolkata,2023-06-14,672,2023,June
CUST00751,Customer_751,Delhi,2020-01-27,2407,2020,January
CUST00752,Customer_752,Kolkata,2020-09-28,8,2020,September
CUST00753,Customer_753,Chennai,2020-10-06,610,2020,October
CUST00754,Customer_754,Hyderabad,2022-04-29,1462,2022,April
CUST00755,Customer_755,Hyderabad,2021-09-21,1924,2021,September
CUST00756,Customer_756,Chennai,2020-08-19,249,2020,August
CUST00757,Customer_757,Bangalore,2022-01-24,1228,2022,January
CUST00758,Customer_758,Pune,2023-11-18,4622,2023,November
CUST00759,Customer_759,Mumbai,2023-09-06,1489,2023,September
CUST00760,Customer_760,Hyderabad,2023-12-03,339,2023,December
CUST00761,Customer_761,Pune,2020-10-19,973,2020,October
CUST00762,Customer_762,Pune,2021-08-20,4452,2021,August
CUST00763,Customer_763,Bangalore,2021-08-15,4754,2021,August
CUST00764,Customer_764,Kolkata,2021-12-30,3969,2021,December
CUST00765,Customer_765,Bangalore,2022-04-08,2628,2022,April
